index, start time, end time, latency
440, 1659514089.979321, 1659514089.982559, 3238
441, 1659514090.83996, 1659514090.86829, 2833
442, 1659514090.186918, 1659514090.189707, 2789
443, 1659514090.291162, 1659514090.294154, 2992
444, 1659514090.394999, 1659514090.397792, 2793
445, 1659514090.499244, 1659514090.501933, 2689
446, 1659514090.603407, 1659514090.606322, 2915
447, 1659514090.706849, 1659514090.709898, 3049
448, 1659514090.811410, 1659514090.814268, 2858
449, 1659514090.915584, 1659514090.918335, 2751
450, 1659514091.19796, 1659514091.22847, 3051
451, 1659514091.124343, 1659514091.127547, 3204
452, 1659514091.228510, 1659514091.231171, 2661
453, 1659514091.332638, 1659514091.335827, 3189
454, 1659514091.437178, 1659514091.440547, 3369
455, 1659514091.542098, 1659514091.545464, 3366
456, 1659514091.646367, 1659514091.649495, 3128
457, 1659514091.749978, 1659514091.752973, 2995
458, 1659514091.853450, 1659514091.857021, 3571
459, 1659514091.957509, 1659514091.960652, 3143
460, 1659514092.62178, 1659514092.65646, 3468
461, 1659514092.167195, 1659514092.170951, 3756
462, 1659514092.272437, 1659514092.275736, 3299
463, 1659514092.376200, 1659514092.379305, 3105
464, 1659514092.480248, 1659514092.483324, 3076
465, 1659514092.584775, 1659514092.587875, 3100
466, 1659514092.688154, 1659514092.691033, 2879
467, 1659514092.792527, 1659514092.795815, 3288
468, 1659514092.896716, 1659514092.899964, 3248
469, 1659514093.591, 1659514093.3816, 3225
470, 1659514093.105371, 1659514093.108499, 3128
471, 1659514093.208895, 1659514093.211797, 2902
472, 1659514093.313315, 1659514093.316736, 3421
473, 1659514093.418109, 1659514093.421481, 3372
474, 1659514093.523061, 1659514093.526350, 3289
475, 1659514093.627889, 1659514093.631175, 3286
476, 1659514093.731970, 1659514093.734803, 2833
477, 1659514093.836271, 1659514093.839237, 2966
478, 1659514093.940712, 1659514093.943744, 3032
479, 1659514094.45254, 1659514094.48383, 3129
480, 1659514094.149921, 1659514094.152913, 2992
481, 1659514094.253960, 1659514094.257513, 3553
482, 1659514094.359060, 1659514094.362078, 3018
483, 1659514094.462527, 1659514094.465328, 2801
484, 1659514094.566875, 1659514094.569796, 2921
485, 1659514094.670583, 1659514094.674338, 3755
486, 1659514094.775831, 1659514094.778996, 3165
487, 1659514094.879529, 1659514094.882717, 3188
488, 1659514094.983601, 1659514094.986634, 3033
489, 1659514095.88150, 1659514095.91500, 3350
490, 1659514095.193050, 1659514095.195851, 2801
491, 1659514095.297345, 1659514095.300683, 3338
492, 1659514095.401274, 1659514095.405050, 3776
493, 1659514095.506306, 1659514095.509117, 2811
494, 1659514095.610661, 1659514095.613765, 3104
495, 1659514095.714130, 1659514095.716964, 2834
496, 1659514095.818529, 1659514095.821290, 2761
497, 1659514095.922783, 1659514095.925734, 2951
498, 1659514096.27170, 1659514096.30428, 3258
499, 1659514096.131870, 1659514096.134622, 2752
500, 1659514096.235360, 1659514096.238572, 3212
501, 1659514096.340051, 1659514096.343591, 3540
502, 1659514096.445072, 1659514096.448023, 2951
503, 1659514096.549513, 1659514096.552510, 2997
504, 1659514096.654134, 1659514096.657094, 2960
505, 1659514096.757319, 1659514096.760122, 2803
506, 1659514096.860716, 1659514096.863757, 3041
507, 1659514096.964062, 1659514096.967427, 3365
508, 1659514097.68915, 1659514097.72147, 3232
509, 1659514097.173706, 1659514097.177036, 3330
510, 1659514097.278583, 1659514097.282197, 3614
511, 1659514097.382823, 1659514097.386056, 3233
512, 1659514097.486839, 1659514097.489813, 2974
513, 1659514097.591283, 1659514097.594470, 3187
514, 1659514097.695891, 1659514097.699352, 3461
515, 1659514097.800839, 1659514097.803832, 2993
516, 1659514097.904927, 1659514097.907969, 3042
517, 1659514098.8607, 1659514098.11915, 3308
518, 1659514098.113395, 1659514098.116594, 3199
519, 1659514098.216813, 1659514098.220106, 3293
520, 1659514098.321603, 1659514098.324939, 3336
521, 1659514098.426421, 1659514098.429654, 3233
522, 1659514098.531254, 1659514098.534852, 3598
523, 1659514098.636446, 1659514098.639857, 3411
524, 1659514098.740588, 1659514098.743887, 3299
525, 1659514098.844117, 1659514098.846955, 2838
526, 1659514098.948439, 1659514098.951253, 2814
527, 1659514099.52724, 1659514099.55805, 3081
528, 1659514099.157259, 1659514099.160274, 3015
529, 1659514099.261356, 1659514099.264744, 3388
530, 1659514099.364961, 1659514099.368527, 3566
531, 1659514099.468714, 1659514099.471725, 3011
532, 1659514099.573259, 1659514099.576402, 3143
533, 1659514099.677925, 1659514099.681211, 3286
534, 1659514099.782378, 1659514099.785431, 3053
535, 1659514099.886110, 1659514099.889054, 2944
536, 1659514099.989602, 1659514099.992843, 3241
537, 1659514100.94342, 1659514100.97249, 2907
538, 1659514100.197439, 1659514100.200359, 2920
539, 1659514100.301887, 1659514100.305132, 3245
540, 1659514100.405900, 1659514100.408849, 2949
541, 1659514100.509867, 1659514100.512834, 2967
542, 1659514100.614422, 1659514100.617218, 2796
543, 1659514100.717788, 1659514100.720768, 2980
544, 1659514100.822304, 1659514100.825344, 3040
545, 1659514100.926871, 1659514100.929481, 2610
546, 1659514101.30896, 1659514101.33762, 2866
547, 1659514101.135215, 1659514101.138539, 3324
548, 1659514101.238991, 1659514101.242134, 3143
549, 1659514101.343592, 1659514101.346952, 3360
550, 1659514101.448441, 1659514101.451392, 2951
551, 1659514101.552874, 1659514101.555523, 2649
552, 1659514101.656982, 1659514101.660060, 3078
553, 1659514101.760769, 1659514101.764119, 3350
554, 1659514101.864301, 1659514101.867206, 2905
555, 1659514101.968631, 1659514101.971624, 2993
