1,3,"enp0s10",1668688229.525085,"1.5.5 (417daa7 - Nov 17 2022 10:34:49)","1.7.3 (92ce3808)","1.2.14 (d74aea4 - Nov 17 2022 10:33:31)"
10,3,"enp0s10",1668688234.321937,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.321937,"counter":49,"attributes":[["tcp.src_port",5]]},"event_2":{"timestamp":1668688234.321937,"counter":49,"attributes":[]}}
10,3,"enp0s10",1668688234.324173,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.324173,"counter":50,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.324173,"counter":50,"attributes":[]}}
10,3,"enp0s10",1668688234.344483,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.344483,"counter":51,"attributes":[["tcp.src_port",6]]},"event_2":{"timestamp":1668688234.344483,"counter":51,"attributes":[]}}
10,3,"enp0s10",1668688234.346477,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.346477,"counter":52,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.346477,"counter":52,"attributes":[]}}
10,3,"enp0s10",1668688234.366102,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.366102,"counter":53,"attributes":[["tcp.src_port",7]]},"event_2":{"timestamp":1668688234.366102,"counter":53,"attributes":[]}}
10,3,"enp0s10",1668688234.368619,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.368619,"counter":54,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.368619,"counter":54,"attributes":[]}}
10,3,"enp0s10",1668688234.390278,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.390278,"counter":55,"attributes":[["tcp.src_port",8]]},"event_2":{"timestamp":1668688234.390278,"counter":55,"attributes":[]}}
10,3,"enp0s10",1668688234.392488,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.392488,"counter":56,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.392488,"counter":56,"attributes":[]}}
10,3,"enp0s10",1668688234.413183,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.413183,"counter":57,"attributes":[["tcp.src_port",9]]},"event_2":{"timestamp":1668688234.413183,"counter":57,"attributes":[]}}
10,3,"enp0s10",1668688234.415049,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.415049,"counter":58,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.415049,"counter":58,"attributes":[]}}
10,3,"enp0s10",1668688234.434561,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.434561,"counter":59,"attributes":[["tcp.src_port",10]]},"event_2":{"timestamp":1668688234.434561,"counter":59,"attributes":[]}}
10,3,"enp0s10",1668688234.436696,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688234.436696,"counter":60,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688234.436696,"counter":60,"attributes":[]}}
200,3,"enp0s10",1668688234.777313,60,0,60,0,4950,0
