index, start time, end time, latency
377, 1659515127.315231, 1659515127.318646, 3415
378, 1659515127.418768, 1659515127.422403, 3635
379, 1659515127.523868, 1659515127.527231, 3363
380, 1659515127.627630, 1659515127.631183, 3553
381, 1659515127.732679, 1659515127.735990, 3311
382, 1659515127.837104, 1659515127.840767, 3663
383, 1659515127.941324, 1659515127.945156, 3832
384, 1659515128.46659, 1659515128.49694, 3035
385, 1659515128.151220, 1659515128.154894, 3674
386, 1659515128.255284, 1659515128.258797, 3513
387, 1659515128.358920, 1659515128.362820, 3900
388, 1659515128.463844, 1659515128.467733, 3889
389, 1659515128.569228, 1659515128.572766, 3538
390, 1659515128.674314, 1659515128.678090, 3776
391, 1659515128.779572, 1659515128.783458, 3886
392, 1659515128.884175, 1659515128.887440, 3265
393, 1659515128.988948, 1659515128.992639, 3691
394, 1659515129.94157, 1659515129.97374, 3217
395, 1659515129.198013, 1659515129.201485, 3472
396, 1659515129.302944, 1659515129.306437, 3493
397, 1659515129.407659, 1659515129.411048, 3389
398, 1659515129.512551, 1659515129.515886, 3335
399, 1659515129.617430, 1659515129.620877, 3447
400, 1659515129.721922, 1659515129.725152, 3230
401, 1659515129.825997, 1659515129.829804, 3807
402, 1659515129.929902, 1659515129.933624, 3722
403, 1659515130.35087, 1659515130.38750, 3663
404, 1659515130.140274, 1659515130.144043, 3769
405, 1659515130.245079, 1659515130.248473, 3394
406, 1659515130.350025, 1659515130.354238, 4213
407, 1659515130.454888, 1659515130.458835, 3947
408, 1659515130.560294, 1659515130.564553, 4259
409, 1659515130.666075, 1659515130.669662, 3587
410, 1659515130.771099, 1659515130.775002, 3903
411, 1659515130.875558, 1659515130.879416, 3858
412, 1659515130.980567, 1659515130.984584, 4017
413, 1659515131.86102, 1659515131.89318, 3216
414, 1659515131.189538, 1659515131.193193, 3655
415, 1659515131.294690, 1659515131.298239, 3549
416, 1659515131.398646, 1659515131.402385, 3739
417, 1659515131.503842, 1659515131.506989, 3147
418, 1659515131.608426, 1659515131.611301, 2875
419, 1659515131.711572, 1659515131.714910, 3338
420, 1659515131.815467, 1659515131.818797, 3330
421, 1659515131.920265, 1659515131.923692, 3427
422, 1659515132.25170, 1659515132.28352, 3182
423, 1659515132.129854, 1659515132.133167, 3313
424, 1659515132.233687, 1659515132.237066, 3379
425, 1659515132.338593, 1659515132.341890, 3297
426, 1659515132.442117, 1659515132.445695, 3578
427, 1659515132.547137, 1659515132.550703, 3566
428, 1659515132.652168, 1659515132.655509, 3341
429, 1659515132.756981, 1659515132.760540, 3559
430, 1659515132.860781, 1659515132.864466, 3685
431, 1659515132.965129, 1659515132.968557, 3428
432, 1659515133.70025, 1659515133.73020, 2995
433, 1659515133.173786, 1659515133.176943, 3157
434, 1659515133.278471, 1659515133.281618, 3147
435, 1659515133.382306, 1659515133.385578, 3272
436, 1659515133.486687, 1659515133.490322, 3635
437, 1659515133.591791, 1659515133.595181, 3390
438, 1659515133.695330, 1659515133.699284, 3954
439, 1659515133.799484, 1659515133.802665, 3181
440, 1659515133.903763, 1659515133.907094, 3331
441, 1659515134.8584, 1659515134.11976, 3392
442, 1659515134.113485, 1659515134.116961, 3476
443, 1659515134.217470, 1659515134.220946, 3476
444, 1659515134.322509, 1659515134.326006, 3497
445, 1659515134.427524, 1659515134.431141, 3617
446, 1659515134.532651, 1659515134.536086, 3435
447, 1659515134.637583, 1659515134.640671, 3088
448, 1659515134.741726, 1659515134.745054, 3328
449, 1659515134.846806, 1659515134.850024, 3218
450, 1659515134.950691, 1659515134.953772, 3081
451, 1659515135.55226, 1659515135.58669, 3443
452, 1659515135.160191, 1659515135.163239, 3048
453, 1659515135.264731, 1659515135.268093, 3362
454, 1659515135.368455, 1659515135.371988, 3533
455, 1659515135.472560, 1659515135.476230, 3670
456, 1659515135.577739, 1659515135.581361, 3622
457, 1659515135.682818, 1659515135.686361, 3543
458, 1659515135.787834, 1659515135.790997, 3163
459, 1659515135.891889, 1659515135.895285, 3396
460, 1659515135.996300, 1659515135.999650, 3350
461, 1659515136.101111, 1659515136.104263, 3152
462, 1659515136.205786, 1659515136.209428, 3642
463, 1659515136.310915, 1659515136.314216, 3301
464, 1659515136.414900, 1659515136.418532, 3632
465, 1659515136.519979, 1659515136.523098, 3119
466, 1659515136.624570, 1659515136.627666, 3096
467, 1659515136.728130, 1659515136.731408, 3278
468, 1659515136.832287, 1659515136.835698, 3411
469, 1659515136.937203, 1659515136.940852, 3649
470, 1659515137.42343, 1659515137.45735, 3392
471, 1659515137.147220, 1659515137.150506, 3286
472, 1659515137.251546, 1659515137.254325, 2779
473, 1659515137.355793, 1659515137.359010, 3217
474, 1659515137.460477, 1659515137.463510, 3033
475, 1659515137.564365, 1659515137.567923, 3558
476, 1659515137.669427, 1659515137.672985, 3558
477, 1659515137.774461, 1659515137.778003, 3542
478, 1659515137.878623, 1659515137.882376, 3753
479, 1659515137.982962, 1659515137.986285, 3323
480, 1659515138.87785, 1659515138.91440, 3655
481, 1659515138.192905, 1659515138.196275, 3370
482, 1659515138.297548, 1659515138.301159, 3611
483, 1659515138.402219, 1659515138.405456, 3237
484, 1659515138.506547, 1659515138.509633, 3086
485, 1659515138.611060, 1659515138.614396, 3336
486, 1659515138.715186, 1659515138.718353, 3167
487, 1659515138.818890, 1659515138.822349, 3459
488, 1659515138.923846, 1659515138.927472, 3626
489, 1659515139.28926, 1659515139.32388, 3462
490, 1659515139.133922, 1659515139.137326, 3404
491, 1659515139.237965, 1659515139.240798, 2833
492, 1659515139.342307, 1659515139.345285, 2978
493, 1659515139.446783, 1659515139.449912, 3129
494, 1659515139.551354, 1659515139.554704, 3350
495, 1659515139.655732, 1659515139.659265, 3533
496, 1659515139.760316, 1659515139.763469, 3153
497, 1659515139.863676, 1659515139.866921, 3245
498, 1659515139.968345, 1659515139.971372, 3027
499, 1659515140.72870, 1659515140.76454, 3584
500, 1659515140.177232, 1659515140.180303, 3071
501, 1659515140.281208, 1659515140.284165, 2957
502, 1659515140.384871, 1659515140.387976, 3105
503, 1659515140.488501, 1659515140.492146, 3645
504, 1659515140.593583, 1659515140.596821, 3238
505, 1659515140.698270, 1659515140.701687, 3417
506, 1659515140.803115, 1659515140.806904, 3789
507, 1659515140.908137, 1659515140.911628, 3491
508, 1659515141.12647, 1659515141.15834, 3187
509, 1659515141.117338, 1659515141.120293, 2955
510, 1659515141.220709, 1659515141.224420, 3711
511, 1659515141.325937, 1659515141.329442, 3505
512, 1659515141.430874, 1659515141.434444, 3570
513, 1659515141.535935, 1659515141.539198, 3263
514, 1659515141.639586, 1659515141.642540, 2954
