index, start time, end time, latency
357, 1659544229.755308, 1659544229.758638, 3330
358, 1659544229.859446, 1659544229.862430, 2984
359, 1659544229.963905, 1659544229.966759, 2854
360, 1659544230.68272, 1659544230.70908, 2636
361, 1659544230.172338, 1659544230.174834, 2496
362, 1659544230.276316, 1659544230.279052, 2736
363, 1659544230.379604, 1659544230.382341, 2737
364, 1659544230.483788, 1659544230.486641, 2853
365, 1659544230.586919, 1659544230.589619, 2700
366, 1659544230.691013, 1659544230.693523, 2510
367, 1659544230.795054, 1659544230.797713, 2659
368, 1659544230.898687, 1659544230.901757, 3070
369, 1659544231.1928, 1659544231.4906, 2978
370, 1659544231.105543, 1659544231.108149, 2606
371, 1659544231.208438, 1659544231.210973, 2535
372, 1659544231.312426, 1659544231.315121, 2695
373, 1659544231.415962, 1659544231.418568, 2606
374, 1659544231.520089, 1659544231.522492, 2403
375, 1659544231.622903, 1659544231.625449, 2546
376, 1659544231.726981, 1659544231.729388, 2407
377, 1659544231.830860, 1659544231.833523, 2663
378, 1659544231.935048, 1659544231.937509, 2461
379, 1659544232.38474, 1659544232.41200, 2726
380, 1659544232.142541, 1659544232.145745, 3204
381, 1659544232.246253, 1659544232.249540, 3287
382, 1659544232.349936, 1659544232.352904, 2968
383, 1659544232.454436, 1659544232.457144, 2708
384, 1659544232.558769, 1659544232.561717, 2948
385, 1659544232.663290, 1659544232.666053, 2763
386, 1659544232.767549, 1659544232.770029, 2480
387, 1659544232.870391, 1659544232.872824, 2433
388, 1659544232.974292, 1659544232.977074, 2782
389, 1659544233.77294, 1659544233.80415, 3121
390, 1659544233.181956, 1659544233.184494, 2538
391, 1659544233.285987, 1659544233.288693, 2706
392, 1659544233.389446, 1659544233.392202, 2756
393, 1659544233.493717, 1659544233.496389, 2672
394, 1659544233.596661, 1659544233.599255, 2594
395, 1659544233.700700, 1659544233.703613, 2913
396, 1659544233.805118, 1659544233.808089, 2971
397, 1659544233.909095, 1659544233.912210, 3115
398, 1659544234.12621, 1659544234.15184, 2563
399, 1659544234.115776, 1659544234.118983, 3207
400, 1659544234.219358, 1659544234.222040, 2682
401, 1659544234.323501, 1659544234.326747, 3246
402, 1659544234.428215, 1659544234.431219, 3004
403, 1659544234.532763, 1659544234.535311, 2548
404, 1659544234.636361, 1659544234.639156, 2795
405, 1659544234.740692, 1659544234.743250, 2558
406, 1659544234.844732, 1659544234.847873, 3141
407, 1659544234.949398, 1659544234.951916, 2518
408, 1659544235.53159, 1659544235.56667, 3508
409, 1659544235.157569, 1659544235.160307, 2738
410, 1659544235.261821, 1659544235.264418, 2597
411, 1659544235.364575, 1659544235.367030, 2455
412, 1659544235.468535, 1659544235.471250, 2715
413, 1659544235.572763, 1659544235.575837, 3074
414, 1659544235.677337, 1659544235.680255, 2918
415, 1659544235.781457, 1659544235.784057, 2600
416, 1659544235.884428, 1659544235.887132, 2704
417, 1659544235.988656, 1659544235.991988, 3332
418, 1659544236.93542, 1659544236.96621, 3079
419, 1659544236.196853, 1659544236.199917, 3064
420, 1659544236.301450, 1659544236.304001, 2551
421, 1659544236.404753, 1659544236.407710, 2957
422, 1659544236.509260, 1659544236.512436, 3176
423, 1659544236.612835, 1659544236.615766, 2931
424, 1659544236.717308, 1659544236.719857, 2549
425, 1659544236.821349, 1659544236.824026, 2677
426, 1659544236.925579, 1659544236.927734, 2155
427, 1659544237.28435, 1659544237.31335, 2900
428, 1659544237.132125, 1659544237.135283, 3158
429, 1659544237.236764, 1659544237.240061, 3297
430, 1659544237.341600, 1659544237.344523, 2923
431, 1659544237.446089, 1659544237.449213, 3124
432, 1659544237.550864, 1659544237.553642, 2778
433, 1659544237.654913, 1659544237.657376, 2463
434, 1659544237.758061, 1659544237.761034, 2973
435, 1659544237.861297, 1659544237.864283, 2986
436, 1659544237.965840, 1659544237.968725, 2885
437, 1659544238.70264, 1659544238.73551, 3287
438, 1659544238.175061, 1659544238.178399, 3338
439, 1659544238.279884, 1659544238.282938, 3054
440, 1659544238.383574, 1659544238.386936, 3362
441, 1659544238.488448, 1659544238.491058, 2610
442, 1659544238.592565, 1659544238.595324, 2759
443, 1659544238.696832, 1659544238.699562, 2730
444, 1659544238.800989, 1659544238.804492, 3503
445, 1659544238.905586, 1659544238.908617, 3031
446, 1659544239.8852, 1659544239.11889, 3037
447, 1659544239.111970, 1659544239.115740, 3770
448, 1659544239.216161, 1659544239.219347, 3186
449, 1659544239.320831, 1659544239.324041, 3210
450, 1659544239.425129, 1659544239.428797, 3668
451, 1659544239.530380, 1659544239.533892, 3512
452, 1659544239.634486, 1659544239.637433, 2947
453, 1659544239.737645, 1659544239.740880, 3235
454, 1659544239.842441, 1659544239.846334, 3893
455, 1659544239.947819, 1659544239.951164, 3345
456, 1659544240.52263, 1659544240.56037, 3774
457, 1659544240.157147, 1659544240.161327, 4180
458, 1659544240.262856, 1659544240.267025, 4169
459, 1659544240.367250, 1659544240.370779, 3529
460, 1659544240.472275, 1659544240.475565, 3290
461, 1659544240.577062, 1659544240.580645, 3583
462, 1659544240.682227, 1659544240.685182, 2955
463, 1659544240.786686, 1659544240.790269, 3583
464, 1659544240.890986, 1659544240.894462, 3476
465, 1659544240.995930, 1659544240.999217, 3287
466, 1659544241.100748, 1659544241.104215, 3467
467, 1659544241.204607, 1659544241.208214, 3607
468, 1659544241.309320, 1659544241.313269, 3949
469, 1659544241.414431, 1659544241.417678, 3247
470, 1659544241.519301, 1659544241.522892, 3591
471, 1659544241.623083, 1659544241.626775, 3692
472, 1659544241.728230, 1659544241.731453, 3223
473, 1659544241.832924, 1659544241.835963, 3039
474, 1659544241.937245, 1659544241.940422, 3177
475, 1659544242.41291, 1659544242.44716, 3425
476, 1659544242.145376, 1659544242.148692, 3316
477, 1659544242.250264, 1659544242.253757, 3493
478, 1659544242.355346, 1659544242.359311, 3965
479, 1659544242.460797, 1659544242.464159, 3362
480, 1659544242.565720, 1659544242.569219, 3499
481, 1659544242.670460, 1659544242.673787, 3327
482, 1659544242.775276, 1659544242.778325, 3049
483, 1659544242.878639, 1659544242.882239, 3600
484, 1659544242.983688, 1659544242.987394, 3706
485, 1659544243.88965, 1659544243.92280, 3315
486, 1659544243.193807, 1659544243.197753, 3946
487, 1659544243.299335, 1659544243.303046, 3711
488, 1659544243.403669, 1659544243.407254, 3585
489, 1659544243.508909, 1659544243.512314, 3405
490, 1659544243.612524, 1659544243.615748, 3224
491, 1659544243.717260, 1659544243.720698, 3438
492, 1659544243.822241, 1659544243.825285, 3044
493, 1659544243.926261, 1659544243.929598, 3337
494, 1659544244.30204, 1659544244.33363, 3159
495, 1659544244.133651, 1659544244.136814, 3163
496, 1659544244.237556, 1659544244.241276, 3720
497, 1659544244.342850, 1659544244.346490, 3640
498, 1659544244.447984, 1659544244.451267, 3283
499, 1659544244.552844, 1659544244.556132, 3288
500, 1659544244.656924, 1659544244.660873, 3949
501, 1659544244.762447, 1659544244.766747, 4300
502, 1659544244.867019, 1659544244.870654, 3635
503, 1659544244.972127, 1659544244.975475, 3348
504, 1659544245.76982, 1659544245.80184, 3202
505, 1659544245.181485, 1659544245.184878, 3393
506, 1659544245.286400, 1659544245.289734, 3334
507, 1659544245.390128, 1659544245.393522, 3394
508, 1659544245.495097, 1659544245.498625, 3528
509, 1659544245.600125, 1659544245.603585, 3460
510, 1659544245.705102, 1659544245.708855, 3753
511, 1659544245.810358, 1659544245.813822, 3464
512, 1659544245.914406, 1659544245.917618, 3212
513, 1659544246.17872, 1659544246.20675, 2803
514, 1659544246.122182, 1659544246.125500, 3318
515, 1659544246.227019, 1659544246.230681, 3662
516, 1659544246.332225, 1659544246.335259, 3034
517, 1659544246.436571, 1659544246.439555, 2984
518, 1659544246.541108, 1659544246.544610, 3502
519, 1659544246.645000, 1659544246.648338, 3338
520, 1659544246.749897, 1659544246.753802, 3905
521, 1659544246.855291, 1659544246.858574, 3283
522, 1659544246.960112, 1659544246.963782, 3670
523, 1659544247.65056, 1659544247.68653, 3597
524, 1659544247.169499, 1659544247.173272, 3773
525, 1659544247.274802, 1659544247.278606, 3804
526, 1659544247.379118, 1659544247.381987, 2869
527, 1659544247.483450, 1659544247.486976, 3526
528, 1659544247.588492, 1659544247.592063, 3571
529, 1659544247.693395, 1659544247.696897, 3502
530, 1659544247.798375, 1659544247.801475, 3100
531, 1659544247.901775, 1659544247.904976, 3201
532, 1659544248.6553, 1659544248.9980, 3427
533, 1659544248.111410, 1659544248.115120, 3710
534, 1659544248.216570, 1659544248.220236, 3666
535, 1659544248.321805, 1659544248.324978, 3173
536, 1659544248.425944, 1659544248.429285, 3341
537, 1659544248.530126, 1659544248.532828, 2702
538, 1659544248.634377, 1659544248.637289, 2912
539, 1659544248.738834, 1659544248.742524, 3690
540, 1659544248.844014, 1659544248.847429, 3415
541, 1659544248.948743, 1659544248.952076, 3333
542, 1659544249.53079, 1659544249.56928, 3849
543, 1659544249.157392, 1659544249.160754, 3362
544, 1659544249.262158, 1659544249.265822, 3664
545, 1659544249.366036, 1659544249.369313, 3277
546, 1659544249.469711, 1659544249.472707, 2996
547, 1659544249.574165, 1659544249.577588, 3423
548, 1659544249.678449, 1659544249.681619, 3170
549, 1659544249.782802, 1659544249.786758, 3956
550, 1659544249.887417, 1659544249.890453, 3036
551, 1659544249.991921, 1659544249.995046, 3125
552, 1659544250.96588, 1659544250.99882, 3294
553, 1659544250.201280, 1659544250.204808, 3528
554, 1659544250.306315, 1659544250.309778, 3463
555, 1659544250.410230, 1659544250.413529, 3299
556, 1659544250.515080, 1659544250.518142, 3062
557, 1659544250.619572, 1659544250.622514, 2942
558, 1659544250.724006, 1659544250.726931, 2925
559, 1659544250.828375, 1659544250.831260, 2885
560, 1659544250.932155, 1659544250.935370, 3215
561, 1659544251.35905, 1659544251.38810, 2905
562, 1659544251.140318, 1659544251.143669, 3351
